Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 3974907.3333 36100036 T 3448297.4286 25600036 F
1 3974907.3333 36100036 T 4351717.3333 36100026 F
1 3974907.3333 36100036 T 4349687.1111 36600041 F
1 3974907.3333 36100036 T 4706851.6000 16100041 F
1 3974907.3333 36100036 T 4712723.2000 07100031 F
1 3974907.3333 36100036 T 4351845.5556 37100051 F
1 3974907.3333 36100036 T 4004262.0000 05600036 F
1 3974907.3333 36100036 T 4695136.4000 28100036 F
1 3974907.3333 36100036 T 4706545.2000 15100046 F
1 3974907.3333 36100036 T 3980307.6667 36100046 F
1 3974907.3333 36100036 T 3448297.4286 25600036 F
1 3974907.3333 36100036 T 4702881.6000 15600046 F
1 3974907.3333 36100036 T 4345398.4444 38100031 F
1 3974907.3333 36100036 T 4710843.2000 16100051 F
1 3974907.3333 36100036 T 4706228.0000 26600046 F
1 3974907.3333 36100036 T 3274553.2000 35600026 F
1 3974907.3333 36100036 T 4721246.8000 06100036 F
1 3974907.3333 36100036 T 4351717.3333 36100026 F
1 3974907.3333 36100036 T 3564104.4444 35100036 T
1 3974907.3333 36100036 T 4703841.6000 18100036 F
1 3974907.3333 36100036 T 3974907.3333 36100036 T
1 3974907.3333 36100036 T 3973596.3333 35100031 F
1 3974907.3333 36100036 T 4681638.0000 35600041 F
1 3974907.3333 36100036 T 4679442.4000 38100021 F
1 3974907.3333 36100036 T 4691932.8000 26100031 F
1 3974907.3333 36100036 T 4699608.0000 16100036 F
1 3974907.3333 36100036 T 4708284.0000 06600021 F
1 3974907.3333 36100036 T 4712622.8000 04600041 F
1 3974907.3333 36100036 T 4344749.1111 36600036 F
1 3974907.3333 36100036 T 3974907.3333 36100036 T
1 3974907.3333 36100036 T 3564104.4444 35100036 T
1 3974907.3333 36100036 T 4706545.2000 15100046 F
1 3974907.3333 36100036 T 4708284.0000 06600021 F
1 3974907.3333 36100036 T 4349746.6667 35100051 F
1 3974907.3333 36100036 T 4351882.0000 37600026 F
1 3974907.3333 36100036 T 4342241.3333 35600031 F
1 3974907.3333 36100036 T 4001968.0000 25100021 F
1 3974907.3333 36100036 T 4342241.3333 35600031 F
1 3974907.3333 36100036 T 2771089.3333 34600026 F
1 3974907.3333 36100036 T 4344749.1111 36600036 F
1 3974907.3333 36100036 T 4672858.0000 36100041 F
1 3974907.3333 36100036 T 4349687.1111 36600041 F
1 3974907.3333 36100036 T 4006050.3333 06100031 F
1 3974907.3333 36100036 T 4349099.1111 35600046 F
1 3974907.3333 36100036 T 3303594.6000 36600026 F
1 3974907.3333 36100036 T 4698860.8000 27100046 F
1 3974907.3333 36100036 T 4703169.2000 17100041 F
1 3974907.3333 36100036 T 4348479.1111 35100026 F
1 3974907.3333 36100036 T 4342241.3333 35600031 F
1 3974907.3333 36100036 T 4672858.0000 36100041 F
1 3974907.3333 36100036 T 3977484.0000 35600036 F
1 3974907.3333 36100036 T 3973596.3333 35100031 F
1 3974907.3333 36100036 T 3973596.3333 35100031 F
1 3974907.3333 36100036 T 4718941.2000 27100026 F
1 3974907.3333 36100036 T 3974907.3333 36100036 T
1 3974907.3333 36100036 T 4348186.2222 36100051 F
1 3974907.3333 36100036 T 4702881.6000 15600046 F
1 3974907.3333 36100036 T 4348186.2222 36100051 F
1 3974907.3333 36100036 T 4342241.3333 35600031 F
1 3974907.3333 36100036 T 4702906.8000 06600046 F
1 3974907.3333 36100036 T 4707586.4000 06100041 F
1 3974907.3333 36100036 T 4001968.0000 25100021 F
1 3974907.3333 36100036 T 4709947.2000 05100031 F
1 3974907.3333 36100036 T 4706398.0000 27600026 F
1 3974907.3333 36100036 T 3973944.0000 36600031 F
1 3974907.3333 36100036 T 4342241.3333 35600031 F
1 3974907.3333 36100036 T 4016381.0000 16600021 F
1 3974907.3333 36100036 T 3974907.3333 36100036 T
1 2378466.9091 32100011 T 3476614.0000 02600011 F
1 2378466.9091 32100011 T 3988852.0000 13100011 F
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 1906242.0000 31600006 F
1 2378466.9091 32100011 T 3276302.4000 31100006 F
1 2378466.9091 32100011 T 1909587.2000 34600001 T
1 2378466.9091 32100011 T 3310727.2000 03600001 F
1 2378466.9091 32100011 T 2554742.8000 34100011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2846621.3333 03100006 F
1 2378466.9091 32100011 T 2779217.1111 23600006 F
1 2378466.9091 32100011 T 2774734.0000 12100011 F
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2564011.6000 21600021 T
1 2378466.9091 32100011 T 2838991.3333 13100006 F
1 2378466.9091 32100011 T 2845659.6667 02100006 F
1 2378466.9091 32100011 T 3293367.2000 02600021 F
1 2378466.9091 32100011 T 2831945.3333 13100001 F
1 2378466.9091 32100011 T 2825442.6667 32100001 F
1 2378466.9091 32100011 T 2565941.2000 12100016 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 1902533.6000 31100016 T
1 2378466.9091 32100011 T 4691220.8000 02100026 F
1 2378466.9091 32100011 T 3450914.8571 12600021 F
1 2378466.9091 32100011 T 2767114.0000 31100011 T
1 2378466.9091 32100011 T 2784759.7778 24100006 F
1 2378466.9091 32100011 T 1906242.0000 31600006 F
1 2378466.9091 32100011 T 4004422.3333 23600011 F
1 2378466.9091 32100011 T 1902533.6000 31100016 T
1 2378466.9091 32100011 T 2772952.6667 34100001 T
1 2378466.9091 32100011 T 2818111.5000 32600001 T
1 2378466.9091 32100011 T 2831945.3333 13100001 F
1 2378466.9091 32100011 T 2554381.0000 31600016 T
1 2378466.9091 32100011 T 2836429.3333 03100001 F
1 2378466.9091 32100011 T 2769241.1111 3600006 F
1 2378466.9091 32100011 T 1903765.2000 31100026 F
1 2378466.9091 32100011 T 2994349.0909 33600006 T
1 2378466.9091 32100011 T 2839997.0000 12600006 T
1 2378466.9091 32100011 T 3988852.0000 13100011 F
1 2378466.9091 32100011 T 3560682.8889 32600026 F
1 2378466.9091 32100011 T 2779383.1111 02100016 F
1 2378466.9091 32100011 T 3274786.0000 33100016 T
1 2378466.9091 32100011 T 2779217.1111 23600006 F
1 2378466.9091 32100011 T 4702995.6000 01100001 F
1 2378466.9091 32100011 T 2774734.0000 12100011 F
1 2378466.9091 32100011 T 2762764.8889 32600016 F
1 2378466.9091 32100011 T 3276016.4000 33600001 F
1 2378466.9091 32100011 T 3274786.0000 33100016 T
1 2378466.9091 32100011 T 3306092.4000 11600001 F
1 2378466.9091 32100011 T 3443736.2857 03100026 F
1 2378466.9091 32100011 T 2767372.0000 31100001 F
1 2378466.9091 32100011 T 3321917.4000 12600011 F
1 2378466.9091 32100011 T 2779383.1111 02100016 F
1 2378466.9091 32100011 T 4007690.6667 23100011 F
1 2378466.9091 32100011 T 3450914.8571 12600021 F
1 2378466.9091 32100011 T 3294692.8000 12100001 F
1 2378466.9091 32100011 T 1923354.4000 04600011 F
1 2378466.9091 32100011 T 2779120.2222 0600021 F
1 2378466.9091 32100011 T 2825442.6667 32100001 F
1 2378466.9091 32100011 T 3988852.0000 13100011 F
1 2378466.9091 32100011 T 3298167.2000 12100026 F
1 2378466.9091 32100011 T 2380202.5455 31600011 T
1 2378466.9091 32100011 T 2783311.5556 0600011 F
1 2378466.9091 32100011 T 2834430.3333 22600006 F
1 2378466.9091 32100011 T 3290374.8000 03100021 F
1 2378466.9091 32100011 T 1912826.8000 21100006 F
1 2378466.9091 32100011 T 4004422.3333 23600011 F
1 2378466.9091 32100011 T 2779236.0000 22600016 F
1 2378466.9091 32100011 T 2779236.0000 22600016 F
1 2378466.9091 32100011 T 1910146.0000 11600011 F
1 2378466.9091 32100011 T 2779767.3333 21100016 F
1 4347736.2222 33100056 T 3048795.7500 33100041 T
1 4347736.2222 33100056 T 2771130.4444 33100046 F
1 4347736.2222 33100056 T 4362423.7778 23100071 F
1 4347736.2222 33100056 T 3434475.1429 34100051 F
1 4347736.2222 33100056 T 4351610.0000 33600071 F
1 4347736.2222 33100056 T 4690481.2000 13600056 F
1 4347736.2222 33100056 T 3438096.0000 34100056 F
1 4347736.2222 33100056 T 4362423.7778 23100071 F
1 4347736.2222 33100056 T 4362423.7778 23100071 F
1 4347736.2222 33100056 T 4691650.0000 23600051 F
1 4347736.2222 33100056 T 4688417.2000 24600046 F
1 4347736.2222 33100056 T 4698093.6000 03600046 F
1 4347736.2222 33100056 T 3438096.0000 34100056 F
1 4347736.2222 33100056 T 4342831.5556 32600046 F
1 4347736.2222 33100056 T 4699176.0000 03100076 F
1 4347736.2222 33100056 T 4693334.8000 23600056 F
1 4347736.2222 33100056 T 4342831.5556 32600046 F
1 4347736.2222 33100056 T 2776959.5556 23100051 F
1 4347736.2222 33100056 T 4347736.2222 33100056 T
1 4347736.2222 33100056 T 3439756.2857 33600061 F
1 4347736.2222 33100056 T 3430875.1429 33600051 F
1 4347736.2222 33100056 T 4693794.8000 14100051 F
1 4347736.2222 33100056 T 4695475.6000 03100046 F
1 4347736.2222 33100056 T 4342831.5556 32600046 F
1 4347736.2222 33100056 T 4687255.6000 24100061 F
1 4347736.2222 33100056 T 4677843.2000 34600066 F
1 4347736.2222 33100056 T 2776959.5556 23100051 F
1 4347736.2222 33100056 T 3438096.0000 34100056 F
1 4347736.2222 33100056 T 3452004.8571 03600071 F
1 4347736.2222 33100056 T 3437262.2857 32600066 F
1 4347736.2222 33100056 T 3439756.2857 33600061 F
1 4347736.2222 33100056 T 3295573.2000 12600056 F
1 4347736.2222 33100056 T 4344323.5556 32600056 F
1 4347736.2222 33100056 T 4344323.5556 32600056 F
1 4347736.2222 33100056 T 4343444.6667 32100066 F
1 4347736.2222 33100056 T 4351122.8889 34100076 F
1 4347736.2222 33100056 T 3448649.7143 11600041 F
1 4347736.2222 33100056 T 4347736.2222 33100056 T
1 4347736.2222 33100056 T 4351992.4444 33100066 F
1 3274786.0000 33100016 T 3476187.7143 03100016 F
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3290524.4000 13600011 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3315399.8000 23600016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 1915411.6000 13600016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 3315399.8000 23600016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 3476187.7143 03100016 F
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3297668.4000 33100011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3316185.2000 23100016 F
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 3274786.0000 33100016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3473153.7143 13100016 F
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2555047.8000 33600011 T
1 3274786.0000 33100016 T 2552869.4000 33600016 T
1 3274786.0000 33100016 T 3291627.2000 03600016 F
1 3274786.0000 33100016 T 3476187.7143 03100016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 1913641.6000 11600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2780029.3333 01600016 F
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 3314337.8000 22100016 F
1 2554381.0000 31600016 T 1913641.6000 11600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2779383.1111 02100016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2780029.3333 01600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2564011.6000 21600021 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 3469514.5714 21600016 F
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 3469514.5714 21600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2780029.3333 01600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 1910920.8000 31600021 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2779383.1111 02100016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 1910920.8000 31600021 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2780029.3333 01600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 3469514.5714 21600016 F
1 2554381.0000 31600016 T 2378466.9091 32100011 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2380202.5455 31600011 T
1 2554381.0000 31600016 T 1913641.6000 11600016 F
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2378466.9091 32100011 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2553311.6000 32100016 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 3476614.0000 02600011 F
1 2378466.9091 32100011 T 1908900.0000 32100006 T
1 2378466.9091 32100011 T 1908900.0000 32100006 T
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2782970.0000 12100006 F
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2780469.5556 02100011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2766602.0000 32600006 T
1 2378466.9091 32100011 T 2832007.0000 02600006 F
1 2378466.9091 32100011 T 1908900.0000 32100006 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2766546.4444 32600011 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 1908900.0000 32100006 T
1 1908900.0000 32100006 T 2766602.0000 32600006 T
1 1908900.0000 32100006 T 1908900.0000 32100006 T
1 1908900.0000 32100006 T 2766602.0000 32600006 T
1 1908900.0000 32100006 T 2766602.0000 32600006 T
1 1908900.0000 32100006 T 2766602.0000 32600006 T
1 1908900.0000 32100006 T 1908900.0000 32100006 T
1 2378466.9091 32100011 T 2378466.9091 32100011 T
1 2378466.9091 32100011 T 2380202.5455 31600011 T
1 2378466.9091 32100011 T 2780469.5556 02100011 T
1 2554381.0000 31600016 T 2554381.0000 31600016 T
1 2554381.0000 31600016 T 2380202.5455 31600011 T
2 1908900.0000 32100006 T 1906242.0000 31600006 F
2 1908900.0000 32100006 T 2831929.3333 02600001 F
2 1908900.0000 32100006 T 2833606.0000 12600001 F
2 1908900.0000 32100006 T 2781892.6667 11600006 F
2 1908900.0000 32100006 T 4007690.6667 23100011 F
2 1908900.0000 32100006 T 1906242.0000 31600006 F
2 1908900.0000 32100006 T 2767312.2222 3600026 F
2 1908900.0000 32100006 T 3297668.4000 33100011 T
2 1908900.0000 32100006 T 2773934.0000 01600006 F
2 1908900.0000 32100006 T 2763512.4444 31600001 F
2 1908900.0000 32100006 T 2818111.5000 32600001 T
2 1908900.0000 32100006 T 2766602.0000 32600006 T
2 1908900.0000 32100006 T 2777078.0000 01100026 F
2 1908900.0000 32100006 T 2818111.5000 32600001 T
2 1908900.0000 32100006 T 2553311.6000 32100016 T
2 1908900.0000 32100006 T 3285932.4000 11100021 F
2 1908900.0000 32100006 T 2767372.0000 31100001 F
2 1908900.0000 32100006 T 2833606.0000 12600001 F
2 1908900.0000 32100006 T 2819770.3333 33100001 F
2 1908900.0000 32100006 T 3988852.0000 13100011 F
2 1908900.0000 32100006 T 1908900.0000 32100006 T
2 1908900.0000 32100006 T 1908900.0000 32100006 T
2 1908900.0000 32100006 T 2553311.6000 32100016 T
2 1908900.0000 32100006 T 2766546.4444 32600011 T
2 1908900.0000 32100006 T 2779383.1111 02100016 F
2 1908900.0000 32100006 T 4850716.5000 3600001 F
2 1908900.0000 32100006 T 2780029.3333 01600016 F
2 1908900.0000 32100006 T 2378466.9091 32100011 T
2 1908900.0000 32100006 T 3987059.0000 21600001 F
2 1908900.0000 32100006 T 2782970.0000 12100006 F
2 1908900.0000 32100006 T 2767114.0000 31100011 T
2 1908900.0000 32100006 T 1902533.6000 31100016 T
2 1908900.0000 32100006 T 2766546.4444 32600011 T
2 1908900.0000 32100006 T 3321917.4000 12600011 F
2 1908900.0000 32100006 T 3476187.7143 03100016 F
2 1908900.0000 32100006 T 4691220.8000 02100026 F
2 1908900.0000 32100006 T 3306092.4000 11600001 F
2 1908900.0000 32100006 T 2553311.6000 32100016 T
2 1908900.0000 32100006 T 3290688.8000 23600001 F
2 1908900.0000 32100006 T 2779217.1111 23600006 F
2 1908900.0000 32100006 T 3476614.0000 02600011 F
2 1908900.0000 32100006 T 3291756.0000 22600011 F
2 1908900.0000 32100006 T 3443676.0000 13100026 F
2 1908900.0000 32100006 T 2821672.5000 33100006 T
2 1908900.0000 32100006 T 1908900.0000 32100006 T
2 1908900.0000 32100006 T 3274786.0000 33100016 T
2 1908900.0000 32100006 T 3559315.3333 33600021 T
2 1908900.0000 32100006 T 2818111.5000 32600001 T
2 1908900.0000 32100006 T 2779767.3333 21100016 F
2 1908900.0000 32100006 T 2764321.1111 3600011 F
2 1908900.0000 32100006 T 2763512.4444 31600001 F
2 1908900.0000 32100006 T 2560432.0000 02100021 T
2 1908900.0000 32100006 T 2554381.0000 31600016 T
2 1908900.0000 32100006 T 1910146.0000 11600011 F
2 1908900.0000 32100006 T 2762764.8889 32600016 F
2 1908900.0000 32100006 T 4013044.6667 23100006 F
2 1908900.0000 32100006 T 2835697.6667 23100001 F
2 1908900.0000 32100006 T 4007690.6667 23100011 F
2 1908900.0000 32100006 T 2767372.0000 31100001 F
2 1908900.0000 32100006 T 2816441.1111 01600011 F
2 1908900.0000 32100006 T 2378466.9091 32100011 T
2 1908900.0000 32100006 T 2386864.1818 22100006 F
2 1908900.0000 32100006 T 2816441.1111 01600011 F
2 1908900.0000 32100006 T 2825442.6667 32100001 F
2 1908900.0000 32100006 T 2554381.0000 31600016 T
2 1908900.0000 32100006 T 1908900.0000 32100006 T
2 1908900.0000 32100006 T 2553311.6000 32100016 T
2 1908900.0000 32100006 T 1906555.2000 3100006 F
2 1908900.0000 32100006 T 2378466.9091 32100011 T
2 1908900.0000 32100006 T 3276016.4000 33600001 F
2 1908900.0000 32100006 T 3473153.7143 13100016 F
