Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 3627335.6364 33600011 T 3627335.6364 33600011 T
1 3627335.6364 33600011 T 1836898.4000 05100021 F
1 3627335.6364 33600011 T 3037170.7273 34600011 T
1 3627335.6364 33600011 T 1820145.6000 35100006 T
1 3627335.6364 33600011 T 3249173.2000 03600021 T
1 3627335.6364 33600011 T 3258864.4000 02600026 F
1 3627335.6364 33600011 T 3254300.4000 24100021 T
1 3627335.6364 33600011 T 2783137.6667 12600011 F
1 3627335.6364 33600011 T 3104649.5000 33600006 T
1 3627335.6364 33600011 T 1821858.8000 35100016 F
1 3627335.6364 33600011 T 3261286.0000 05600011 F
1 3627335.6364 33600011 T 2549915.4000 34100011 T
1 3627335.6364 33600011 T 3059952.5000 23100006 F
1 3627335.6364 33600011 T 3293644.8000 14100016 F
1 3627335.6364 33600011 T 3239757.2000 33100006 T
1 3627335.6364 33600011 T 2767914.0000 33100011 T
1 3627335.6364 33600011 T 3245171.2000 13600006 T
1 3627335.6364 33600011 T 3119663.7500 23600021 T
1 3627335.6364 33600011 T 2787377.0000 03100016 T
1 3627335.6364 33600011 T 3066109.5000 22600016 F
1 3627335.6364 33600011 T 2769588.0000 33100016 T
1 3627335.6364 33600011 T 3235826.4000 32600006 T
1 3627335.6364 33600011 T 3254854.8000 12600006 T
1 3627335.6364 33600011 T 3240543.2000 14600016 F
1 3627335.6364 33600011 T 3104857.5000 32600021 T
1 3627335.6364 33600011 T 2769073.7778 33600026 F
1 3627335.6364 33600011 T 3627335.6364 33600011 T
1 3627335.6364 33600011 T 1822703.6000 33600016 T
1 3627335.6364 33600011 T 3054989.2727 24100016 T
1 3627335.6364 33600011 T 3253543.6000 03600036 F
1 3627335.6364 33600011 T 3125960.7500 03600016 F
1 3627335.6364 33600011 T 3253916.0000 23100001 T
1 3627335.6364 33600011 T 3259379.2000 14100001 F
1 3627335.6364 33600011 T 3037170.7273 34600011 T
1 3627335.6364 33600011 T 3238241.6000 34100006 T
1 3627335.6364 33600011 T 3238241.6000 34100006 T
1 3627335.6364 33600011 T 3123296.0000 04100026 F
1 3627335.6364 33600011 T 2769588.0000 33100016 T
1 3627335.6364 33600011 T 1822703.6000 33600016 T
1 3627335.6364 33600011 T 3247656.8000 13100006 F
1 3627335.6364 33600011 T 3235826.4000 32600006 T
1 3627335.6364 33600011 T 2769161.0000 32600011 T
1 3627335.6364 33600011 T 3052002.0000 32600016 T
1 3627335.6364 33600011 T 3047759.7500 34100026 T
1 3627335.6364 33600011 T 3052002.0000 32600016 T
1 3627335.6364 33600011 T 3248316.0000 03100006 F
1 3627335.6364 33600011 T 1822836.0000 34600026 T
1 2767614.6667 32600026 T 3444232.5714 12600036 F
1 2767614.6667 32600026 T 3063522.2500 02100026 F
1 2767614.6667 32600026 T 3070055.2500 31100026 T
1 2767614.6667 32600026 T 2769073.7778 33600026 F
1 2767614.6667 32600026 T 3049795.7500 31600011 T
1 2767614.6667 32600026 T 3104649.5000 33600006 T
1 2767614.6667 32600026 T 3051257.7500 32100016 T
1 2767614.6667 32600026 T 3051994.7500 32600031 F
1 2767614.6667 32600026 T 3960996.6667 23600036 F
1 2767614.6667 32600026 T 3105722.5000 33100026 T
1 2767614.6667 32600026 T 3104857.5000 32600021 T
1 2767614.6667 32600026 T 3081207.7500 22600031 F
1 2767614.6667 32600026 T 2787377.0000 03100016 T
1 2767614.6667 32600026 T 3052849.7500 32100041 F
1 2767614.6667 32600026 T 3241539.6000 14600026 F
1 2767614.6667 32600026 T 3260614.4000 14100041 F
1 2767614.6667 32600026 T 3972910.0000 03100031 F
1 2767614.6667 32600026 T 3239757.2000 33100006 T
1 2767614.6667 32600026 T 3060823.2500 01600026 F
1 2767614.6667 32600026 T 2565353.6000 24600011 F
1 2767614.6667 32600026 T 2768700.6667 33600036 T
1 2767614.6667 32600026 T 3070377.0000 32100021 T
1 2767614.6667 32600026 T 3445167.1429 12600031 F
1 2767614.6667 32600026 T 3105488.2500 33100021 T
1 2767614.6667 32600026 T 2769364.4444 31600041 F
1 2767614.6667 32600026 T 3248316.0000 03100006 F
1 2767614.6667 32600026 T 3235489.2000 33100036 F
1 2767614.6667 32600026 T 2763233.5556 31600031 F
1 2767614.6667 32600026 T 2769423.3333 31600036 T
1 2767614.6667 32600026 T 2763233.5556 31600031 F
1 2767614.6667 32600026 T 3247510.8000 02600046 F
1 2767614.6667 32600026 T 3250285.2000 23100016 F
1 2767614.6667 32600026 T 2769588.0000 33100016 T
1 2767614.6667 32600026 T 2763233.5556 31600031 F
1 2767614.6667 32600026 T 3104857.5000 32600021 T
1 2767614.6667 32600026 T 3050339.0000 32100026 T
1 2767614.6667 32600026 T 3052002.0000 32600016 T
1 2767614.6667 32600026 T 2763233.5556 31600031 F
1 2767614.6667 32600026 T 3082785.5000 02100036 F
1 2767614.6667 32600026 T 3964495.0000 03600011 F
1 2767614.6667 32600026 T 3070377.0000 32100021 T
1 2767614.6667 32600026 T 3050161.2500 32100036 T
1 2767614.6667 32600026 T 3070055.2500 31100026 T
1 2767614.6667 32600026 T 3052002.0000 32600016 T
1 2767614.6667 32600026 T 3048886.7500 31100021 F
1 2767614.6667 32600026 T 3053599.7500 33600021 T
1 2767614.6667 32600026 T 3435746.0000 12100031 F
1 2767614.6667 32600026 T 3258864.4000 02600026 F
1 2767614.6667 32600026 T 3054572.5000 32600041 F
1 2767614.6667 32600026 T 3050339.0000 32100026 T
1 2767614.6667 32600026 T 3627335.6364 33600011 T
1 2767614.6667 32600026 T 3051257.7500 32100016 T
1 2767614.6667 32600026 T 3105488.2500 33100021 T
1 2767614.6667 32600026 T 3053800.7500 33100031 F
1 2767614.6667 32600026 T 3052002.0000 32600016 T
1 2767614.6667 32600026 T 3105488.2500 33100021 T
1 2767614.6667 32600026 T 3049273.0000 3600021 F
1 2767614.6667 32600026 T 3070377.0000 32100021 T
1 2767614.6667 32600026 T 3050339.0000 32100026 T
1 2767614.6667 32600026 T 2786091.6667 02600021 F
1 2767614.6667 32600026 T 3957301.6667 23100031 F
1 2767614.6667 32600026 T 3050161.2500 32100036 T
1 2767614.6667 32600026 T 3049449.5000 31100011 F
1 2767614.6667 32600026 T 3082785.5000 02100036 F
1 2767614.6667 32600026 T 2785486.6667 22100021 F
1 2767614.6667 32600026 T 3289992.4000 32600036 F
1 2767614.6667 32600026 T 2763233.5556 31600031 F
1 2767614.6667 32600026 T 3048779.0000 31600021 T
1 2767614.6667 32600026 T 3049167.5000 31600026 F
1 2767614.6667 32600026 T 2771728.8889 3600031 F
1 2767614.6667 32600026 T 3105722.5000 33100026 T
1 2767614.6667 32600026 T 3052002.0000 32600016 T
1 2767614.6667 32600026 T 3049453.7500 32100031 T
1 2767614.6667 32600026 T 3070377.0000 32100021 T
1 2767614.6667 32600026 T 2785486.6667 22100021 F
1 2767614.6667 32600026 T 3234982.8000 02100031 F
1 2767614.6667 32600026 T 3048886.7500 31100021 F
1 2767614.6667 32600026 T 3060659.0000 21600041 F
1 2767614.6667 32600026 T 3051994.7500 32600031 F
1 2767614.6667 32600026 T 3053599.7500 33600021 T
1 2767614.6667 32600026 T 3961419.6667 23600016 F
1 2767614.6667 32600026 T 3947618.0000 3100026 F
1 2767614.6667 32600026 T 3070377.0000 32100021 T
1 2767614.6667 32600026 T 2768700.6667 33600036 T
1 2767614.6667 32600026 T 2769423.3333 31600036 T
1 2767614.6667 32600026 T 3050161.2500 32100036 T
1 2767614.6667 32600026 T 3255101.2000 24100041 F
1 2767614.6667 32600026 T 2775372.4444 22600036 F
1 2767614.6667 32600026 T 3444232.5714 12600036 F
1 2767614.6667 32600026 T 3048779.0000 31600021 T
1 2767614.6667 32600026 T 3049167.5000 31600026 F
1 2767614.6667 32600026 T 3053800.7500 33100031 F
1 2767614.6667 32600026 T 3445167.1429 12600031 F
1 2767614.6667 32600026 T 2770328.0000 34100041 F
1 2767614.6667 32600026 T 2566063.8000 04100016 F
1 2767614.6667 32600026 T 3047759.7500 34100026 T
1 2767614.6667 32600026 T 3053800.7500 33100031 F
1 2767614.6667 32600026 T 3052002.0000 32600016 T
1 2767614.6667 32600026 T 2769161.0000 32600011 T
1 2767614.6667 32600026 T 3066285.2500 22600021 F
1 2767614.6667 32600026 T 3239774.8000 13100031 F
1 2767614.6667 32600026 T 3105722.5000 33100026 T
1 2767614.6667 32600026 T 2767614.6667 32600026 T
1 2767614.6667 32600026 T 3048779.0000 31600021 T
1 1822703.6000 33600016 T 2552603.2000 35600021 F
1 1822703.6000 33600016 T 2767342.6667 35600031 F
1 1822703.6000 33600016 T 3245171.2000 13600006 T
1 1822703.6000 33600016 T 3066109.5000 22600016 F
1 1822703.6000 33600016 T 3239757.2000 33100006 T
1 1822703.6000 33600016 T 3963014.3333 13600021 T
1 1822703.6000 33600016 T 2768816.4444 34100021 T
1 1822703.6000 33600016 T 3060871.2500 22600011 T
1 1822703.6000 33600016 T 3979932.3333 03600001 T
1 1822703.6000 33600016 T 2764683.3333 34100016 T
1 1822703.6000 33600016 T 3963406.0000 03600026 F
1 1822703.6000 33600016 T 3104857.5000 32600021 T
1 1822703.6000 33600016 T 2768816.4444 34100021 T
1 1822703.6000 33600016 T 3047759.7500 34100026 T
1 1822703.6000 33600016 T 3956835.0000 02100016 F
1 1822703.6000 33600016 T 1822425.2000 34600021 F
1 1822703.6000 33600016 T 2767877.5556 34600031 T
1 1822703.6000 33600016 T 2769161.0000 32600011 T
1 1822703.6000 33600016 T 3234831.6000 32100006 F
1 1822703.6000 33600016 T 3066285.2500 22600021 F
1 1822703.6000 33600016 T 3104857.5000 32600021 T
1 1822703.6000 33600016 T 3053599.7500 33600021 T
1 1822703.6000 33600016 T 3063522.2500 02100026 F
1 1822703.6000 33600016 T 2769588.0000 33100016 T
1 1822703.6000 33600016 T 1822836.0000 34600026 T
1 1822703.6000 33600016 T 2767914.0000 33100011 T
