Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 3458606.29 3023025 T 1 1852660.00 1033019 F 2
1 3458606.29 3023025 T 1 1621057.00 3033015 T 2
1 3458606.29 3023025 T 1 3958716.20 3023017 F 2
1 3458606.29 3023025 T 1 3957664.40 3035037 F 2
1 3458606.29 3023025 T 1 1842028.00 3019035 F 2
1 3458606.29 3023025 T 1 1854288.80 1013035 F 2
1 3458606.29 3023025 T 1 3071219.25 3017029 T 2
1 3458606.29 3023025 T 1 2765446.67 3039009 F 2
1 3458606.29 3023025 T 1 3455734.57 3013011 F 2
1 3458606.29 3023025 T 1 1844940.00 3023041 F 2
1 3458606.29 3023025 T 1 1850334.00 1021019 F 2
1 3458606.29 3023025 T 1 3456183.43 3025019 F 2
1 3458606.29 3023025 T 1 3455742.00 3021017 F 2
1 3458606.29 3023025 T 1 3956319.00 3027033 F 2
1 3458606.29 3023025 T 1 1850270.40 0027021 F 2
1 3458606.29 3023025 T 1 3959848.60 3023043 F 2
1 3458606.29 3023025 T 1 3977738.75 2011023 F 2
1 3458606.29 3023025 T 1 1845842.80 3033029 F 2
1 3458606.29 3023025 T 1 3981859.25 2031031 F 2
1 3458606.29 3023025 T 1 3465690.29 0011029 F 2
1 3458606.29 3023025 T 1 3469935.71 2015017 F 2
1 3458606.29 3023025 T 1 1851750.40 3037027 F 2
1 3458606.29 3023025 T 1 1848916.80 1027027 F 2
1 3458606.29 3023025 T 1 3955252.20 3017017 F 2
1 3458606.29 3023025 T 1 1842945.20 3009019 F 2
1 3458606.29 3023025 T 1 3980064.50 2019033 F 2
1 3458606.29 3023025 T 1 3978882.00 2017017 F 2
1 3458606.29 3023025 T 1 3974632.25 2029017 F 2
1 3458606.29 3023025 T 1 1852492.00 1015031 F 2
1 3458606.29 3023025 T 1 1849722.40 0017021 F 2
1 3458606.29 3023025 T 1 1620715.00 3033017 F 2
1 3458606.29 3023025 T 1 1852844.00 1015015 F 2
1 3458606.29 3023025 T 1 1846376.40 1013021 F 2
1 3458606.29 3023025 T 1 1852340.80 1017019 F 2
1 3458606.29 3023025 T 1 3981926.25 0011031 F 2
1 3458606.29 3023025 T 1 3074266.00 3017025 T 2
1 3458606.29 3023025 T 1 1844168.00 3013021 F 2
1 3458606.29 3023025 T 1 1844168.00 3013021 F 2
1 3458606.29 3023025 T 1 2778031.11 2035013 F 2
1 3458606.29 3023025 T 1 1620715.00 3033017 F 2
1 3458606.29 3023025 T 1 1855210.40 0033035 F 2
1 3458606.29 3023025 T 1 1844618.40 3015021 F 2
1 3458606.29 3023025 T 1 3979395.50 0029035 F 2
1 3458606.29 3023025 T 1 1859051.20 1043015 F 2
1 3458606.29 3023025 T 1 1847574.80 0029029 F 2
1 3458606.29 3023025 T 1 3982105.00 0023025 F 2
1 3458606.29 3023025 T 1 1854303.20 1019015 F 2
1 3458606.29 3023025 T 1 3961297.20 3009035 F 2
1 3458606.29 3023025 T 1 1849863.20 1009043 F 2
1 3458606.29 3023025 T 1 1844257.20 3017035 F 2
1 3458606.29 3023025 T 1 3050139.75 3033025 F 2
1 3458606.29 3023025 T 1 1854780.80 1029019 F 2
1 3956834.40 3051035 T 1 1862154.80 0055037 F 2
1 3956834.40 3051035 T 1 1852388.80 1057037 F 2
1 3956834.40 3051035 T 1 3102618.75 3049023 F 2
1 3956834.40 3051035 T 1 2768119.33 3055027 F 2
1 3956834.40 3051035 T 1 1845320.40 3047035 F 2
1 3956834.40 3051035 T 1 3977610.25 2053037 F 2
1 3956834.40 3051035 T 1 3997666.50 0051047 F 2
1 3956834.40 3051035 T 1 1855012.80 2065039 F 2
1 3956834.40 3051035 T 1 3961194.80 3059045 F 2
1 3956834.40 3051035 T 1 3960046.40 3055033 F 2
1 3956834.40 3051035 T 1 3958231.60 3045047 F 2
1 3956834.40 3051035 T 1 3958849.80 3047049 F 2
1 3956834.40 3051035 T 1 1861991.60 0059051 F 2
1 3956834.40 3051035 T 1 1856697.20 0057033 F 2
1 3956834.40 3051035 T 1 1855364.00 1053043 F 2
1 3956834.40 3051035 T 1 3559105.56 3043041 F 2
1 3956834.40 3051035 T 1 1858448.40 1049023 F 2
1 3956834.40 3051035 T 1 1852412.80 1029037 F 2
1 3956834.40 3051035 T 1 3110154.75 3047039 T 2
1 3956834.40 3051035 T 1 3104539.50 3045041 T 2
1 3956834.40 3051035 T 1 1845207.60 3049037 F 2
1 3956834.40 3051035 T 1 3960291.60 3059031 F 2
1 3956834.40 3051035 T 1 1846340.80 3055051 F 2
1 3956834.40 3051035 T 1 1844047.60 3061035 F 2
1 3956834.40 3051035 T 1 1853649.60 0045039 F 2
1 3956834.40 3051035 T 1 3990256.50 0047041 F 2
1 3956834.40 3051035 T 1 2767500.22 3067037 F 2
1 3956834.40 3051035 T 1 3984171.50 2059033 F 2
1 3956834.40 3051035 T 1 1864864.00 0049039 F 2
1 3956834.40 3051035 T 1 1853879.60 1045039 F 2
1 3956834.40 3051035 T 1 2768119.33 3055027 F 2
1 3956834.40 3051035 T 1 3958131.20 3039023 F 2
1 3956834.40 3051035 T 1 1859298.00 1055029 F 2
1 3956834.40 3051035 T 1 1849505.60 1045035 F 2
1 3956834.40 3051035 T 1 3061649.50 2053027 F 2
1 3956834.40 3051035 T 1 3051311.50 3037037 F 2
1 3956834.40 3051035 T 1 3955567.00 3067035 F 2
1 3956834.40 3051035 T 1 3987740.50 0053027 F 2
1 3956834.40 3051035 T 1 3961871.40 3049051 F 2
1 3956834.40 3051035 T 1 3957546.20 3045049 F 2
1 3956834.40 3051035 T 1 1854126.40 0045021 F 2
1 3956834.40 3051035 T 1 3958219.00 3033049 F 2
1 3956834.40 3051035 T 1 3971302.20 2057027 F 2
1 3956834.40 3051035 T 1 3984693.00 1051039 F 2
1 3956834.40 3051035 T 1 3979577.75 2057021 F 2
1 3956834.40 3051035 T 1 1852584.40 1043041 F 2
1 3956834.40 3051035 T 1 3958262.60 3059049 F 2
1 3956834.40 3051035 T 1 3988264.75 0039043 F 2
1 3956834.40 3051035 T 1 1844063.20 3067041 F 2
1 3956834.40 3051035 T 1 1859005.60 0051029 F 2
1 3956834.40 3051035 T 1 3988790.50 0055039 F 2
1 3956834.40 3051035 T 1 1854204.00 2059039 F 2
1 3956834.40 3051035 T 1 1855397.60 1055045 F 2
1 3956834.40 3051035 T 1 1857842.00 1049027 F 2
1 3956834.40 3051035 T 1 1846401.20 0073039 F 2
1 3956834.40 3051035 T 1 1852681.60 0035047 F 2
1 3956834.40 3051035 T 1 1849514.00 3049027 F 2
1 3956834.40 3051035 T 1 1859138.40 1059039 F 2
1 3956834.40 3051035 T 1 1852756.40 1047051 F 2
1 3956834.40 3051035 T 1 3958325.20 3045037 F 2
1 3956834.40 3051035 T 1 3987836.25 0035037 F 2
1 3956834.40 3051035 T 1 3119981.00 2055021 F 2
1 3956834.40 3051035 T 1 1851857.60 1049037 F 2
1 3956834.40 3051035 T 1 1847020.00 3047037 F 2
1 3956834.40 3051035 T 1 2782070.44 2059025 F 2
1 3956834.40 3051035 T 1 3048178.25 3053031 F 2
1 3956834.40 3051035 T 1 1855397.60 1055045 F 2
1 3956834.40 3051035 T 1 2764469.11 3067025 F 2
1 3956834.40 3051035 T 1 1849514.00 3049027 F 2
1 3957599.60 3043025 T 1 2214465.25 3041007 T 2
1 3957599.60 3043025 T 1 3108341.50 3043015 T 2
1 3957599.60 3043025 T 1 3971273.80 2041041 F 2
1 3957599.60 3043025 T 1 1844543.20 3057031 T 2
1 3957599.60 3043025 T 1 1839424.80 3049041 F 2
1 3957599.60 3043025 T 1 3982705.25 2043037 F 2
1 3957599.60 3043025 T 1 1853392.00 1037027 F 2
1 3957599.60 3043025 T 1 3969239.60 2041047 F 2
1 3957599.60 3043025 T 1 1847364.00 3057027 T 2
1 3957599.60 3043025 T 1 1848289.20 3045029 F 2
1 3957599.60 3043025 T 1 3053151.00 3041027 F 2
1 3957599.60 3043025 T 1 1850836.80 2037021 F 2
1 3957599.60 3043025 T 1 3057417.75 2047035 F 2
1 3957599.60 3043025 T 1 1852486.80 1035011 F 2
1 3957599.60 3043025 T 1 3983633.50 2047021 F 2
1 3957599.60 3043025 T 1 3052946.25 3045023 F 2
1 3957599.60 3043025 T 1 1847227.20 3057033 F 2
1 3957599.60 3043025 T 1 1851164.80 0043023 F 2
1 3957599.60 3043025 T 1 2767726.22 3047023 F 2
1 3957599.60 3043025 T 1 3977167.25 2041021 F 2
1 3957599.60 3043025 T 1 1859041.20 1051015 F 2
1 3957599.60 3043025 T 1 1857742.00 1041021 F 2
1 3957599.60 3043025 T 1 3982705.25 2043037 F 2
1 3957599.60 3043025 T 1 1858817.60 0041031 F 2
1 3957599.60 3043025 T 1 3983057.75 2035029 F 2
1 3957599.60 3043025 T 1 3930274.40 3037029 F 2
1 3957599.60 3043025 T 1 1620527.33 3035017 F 2
1 3957599.60 3043025 T 1 3987726.75 0039015 F 2
1 3957599.60 3043025 T 1 3104407.00 3041023 T 2
1 3957599.60 3043025 T 1 2767664.67 3041013 F 2
1 3957599.60 3043025 T 1 1844164.00 3029025 F 2
1 3957599.60 3043025 T 1 2809470.33 2049009 F 2
1 3957599.60 3043025 T 1 1853852.40 0043049 F 2
1 3957599.60 3043025 T 1 1853288.00 0045033 F 2
1 3957599.60 3043025 T 1 1857003.60 0035019 F 2
1 3957599.60 3043025 T 1 2781665.56 2053023 F 2
1 3957599.60 3043025 T 1 3977117.00 1037017 F 2
1 3957599.60 3043025 T 1 3052303.00 3053027 F 2
1 3957599.60 3043025 T 1 2801672.67 3051013 F 2
1 3957599.60 3043025 T 1 3051372.00 3053021 F 2
1 3957599.60 3043025 T 1 1853972.80 0047039 F 2
1 3957599.60 3043025 T 1 1845399.20 3037031 F 2
1 3957599.60 3043025 T 1 1849787.20 3045031 F 2
1 3957599.60 3043025 T 1 3104407.00 3041023 T 2
1 3957599.60 3043025 T 1 3043221.82 3047011 F 2
1 3957599.60 3043025 T 1 2770210.44 3057017 F 2
1 3957599.60 3043025 T 1 3959036.80 3047029 F 2
1 3957599.60 3043025 T 1 1858516.00 1055023 F 2
1 3957599.60 3043025 T 1 1627422.00 1035015 F 2
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1624250.33 3035019 F 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1627422.00 1035015 F 3
1 1621057.00 3033015 T 2 1623559.33 3035013 T 3
1 1621057.00 3033015 T 2 3483568.00 2035015 F 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1623559.33 3035013 T 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1626421.00 2033017 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 3964213.80 1031015 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 2778805.78 2033013 F 3
1 1621057.00 3033015 T 2 1626421.00 2033017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 3956446.60 2033015 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1629988.67 0033015 F 3
1 1621057.00 3033015 T 2 1623932.00 3031017 F 3
1 1621057.00 3033015 T 2 1623896.33 3033019 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1621482.00 3033011 T 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1623559.33 3035013 T 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1623896.33 3033019 F 3
1 1621057.00 3033015 T 2 1624250.33 3035019 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1633610.00 1031017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1623932.00 3031017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1623559.33 3035013 T 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1623932.00 3031017 F 3
1 1621057.00 3033015 T 2 1631716.67 0031017 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1622116.67 3037019 F 3
1 1621057.00 3033015 T 2 1624632.00 0033017 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1624792.00 3029017 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 1623896.33 3033019 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 3164672.00 0035017 F 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1621057.00 3033015 T 3
1 1621057.00 3033015 T 2 2778031.11 2035013 F 3
1 1621057.00 3033015 T 2 1624632.00 0033017 F 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1624496.67 3035015 F 3
1 1621057.00 3033015 T 2 1621286.67 3033013 T 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1620527.33 3035017 F 3
1 1621057.00 3033015 T 2 1620715.00 3033017 F 3
1 1621057.00 3033015 T 2 1623559.33 3035013 T 3
1 1621057.00 3033015 T 2 1621688.00 3037017 F 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 3143888.00 3043013 F 3
1 3108341.50 3043015 T 2 3048274.50 3043017 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1637944.33 0045015 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 3048274.50 3043017 F 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 2767896.67 3045013 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 3048274.50 3043017 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1626835.67 0043017 F 3
1 3108341.50 3043015 T 2 1622025.00 3041015 F 3
1 3108341.50 3043015 T 2 3048274.50 3043017 F 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 3047774.00 3041017 F 3
1 3108341.50 3043015 T 2 3959211.80 2043015 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 1622025.00 3041015 F 3
1 3108341.50 3043015 T 2 1628340.33 1045015 F 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 1621816.00 3043019 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1626835.67 0043017 F 3
1 3108341.50 3043015 T 2 1627568.67 0043015 F 3
1 3108341.50 3043015 T 2 1622025.00 3041015 F 3
1 3108341.50 3043015 T 2 2767896.67 3045013 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 2767896.67 3045013 F 3
1 3108341.50 3043015 T 2 1622025.00 3041015 F 3
1 3108341.50 3043015 T 2 3108341.50 3043015 T 3
1 3108341.50 3043015 T 2 1622348.33 3045017 T 3
1 3108341.50 3043015 T 2 1621816.00 3043019 F 3
1 3108341.50 3043015 T 2 1621366.33 3045015 F 3
1 3108341.50 3043015 T 2 3262394.00 2043013 F 3
1 3108341.50 3043015 T 2 1631497.00 1043017 F 3
1 3108341.50 3043015 T 2 3121935.25 2043017 F 3
1 3108341.50 3043015 T 2 1627568.67 0043015 F 3
1 1621164.33 3023033 T 2 3944388.60 3021037 F 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 1629831.67 1021031 F 3
1 1621164.33 3023033 T 2 3959788.20 0017035 F 3
1 1621164.33 3023033 T 2 1628043.33 1021035 F 3
1 1621164.33 3023033 T 2 1621966.33 3021033 F 3
1 1621164.33 3023033 T 2 1623814.67 3023035 F 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 3961655.60 2021035 F 3
1 1621164.33 3023033 T 2 1621259.33 3021035 F 3
1 1621164.33 3023033 T 2 1623814.67 3023035 F 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 1623931.33 3023037 F 3
1 1621164.33 3023033 T 2 1629506.67 1027035 F 3
1 1621164.33 3023033 T 2 1629615.33 0023033 F 3
1 1621164.33 3023033 T 2 3963671.80 0023031 F 3
1 1621164.33 3023033 T 2 1621966.33 3021033 F 3
1 1621164.33 3023033 T 2 1621966.33 3021033 F 3
1 1621164.33 3023033 T 2 3962865.20 2025035 F 3
1 1621164.33 3023033 T 2 3054382.75 3023031 F 3
1 1621164.33 3023033 T 2 1622691.67 3025033 F 3
1 1621164.33 3023033 T 2 1621259.33 3021035 F 3
1 1621164.33 3023033 T 2 1627898.33 1023033 F 3
1 1621164.33 3023033 T 2 1622632.00 3021031 F 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 3356747.00 3027035 F 3
1 1621164.33 3023033 T 2 1623814.67 3023035 F 3
1 1621164.33 3023033 T 2 3961655.60 2021035 F 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 1621164.33 3023033 T 3
1 1621164.33 3023033 T 2 1621966.33 3021033 F 3
1 1621164.33 3023033 T 2 3466535.43 0021033 F 3
1 1622348.33 3045017 T 3 1621366.33 3045015 F 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 4683269.20 2045017 F 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1621366.33 3045015 F 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1622348.33 3045017 T 3 1622348.33 3045017 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621057.00 3033015 T 3 1621057.00 3033015 T 4
1 1621164.33 3023033 T 3 1621164.33 3023033 T 4
1 1621164.33 3023033 T 3 4691915.20 2023033 F 4
1 1621164.33 3023033 T 3 1621966.33 3021033 F 4
1 1621164.33 3023033 T 3 1621164.33 3023033 T 4
1 1621164.33 3023033 T 3 1621164.33 3023033 T 4
1 1621057.00 3033015 T 4 1621057.00 3033015 T 5
1 1621057.00 3033015 T 4 1621057.00 3033015 T 5
1 1621057.00 3033015 T 4 1621057.00 3033015 T 5
1 1621057.00 3033015 T 4 1621057.00 3033015 T 5
1 1621164.33 3023033 T 4 1621164.33 3023033 T 5
1 1621164.33 3023033 T 4 1621164.33 3023033 T 5
1 1621164.33 3023033 T 4 1621164.33 3023033 T 5
1 1622348.33 3045017 T 4 1622348.33 3045017 T 5
1 1622348.33 3045017 T 4 1622348.33 3045017 T 5
1 1622348.33 3045017 T 4 1622348.33 3045017 T 5
2 3104636.00 3043031 T 1 4720936.00 0043035 F 2
2 3104636.00 3043031 T 1 3958131.20 3039023 F 2
2 3104636.00 3043031 T 1 5187605.33 2051017 F 2
2 3104636.00 3043031 T 1 4710974.00 2039021 F 2
2 3104636.00 3043031 T 1 3103678.50 3041031 F 2
2 3104636.00 3043031 T 1 3930274.40 3037029 F 2
2 3104636.00 3043031 T 1 4695892.00 3027047 F 2
2 3104636.00 3043031 T 1 3101901.50 3055021 F 2
2 3104636.00 3043031 T 1 1848289.20 3045029 F 2
2 3104636.00 3043031 T 1 3946277.00 3047043 F 2
2 3104636.00 3043031 T 1 4730595.60 0045041 F 2
2 3104636.00 3043031 T 1 4734746.40 0059039 F 2
2 3104636.00 3043031 T 1 4713283.20 0045025 F 2
2 3104636.00 3043031 T 1 3105855.25 3043027 F 2
2 3104636.00 3043031 T 1 4716126.80 1029035 F 2
2 3104636.00 3043031 T 1 3051972.00 3041035 F 2
2 3104636.00 3043031 T 1 3958325.20 3045037 F 2
2 3104636.00 3043031 T 1 4725163.60 0049037 F 2
2 3104636.00 3043031 T 1 2767863.78 3039019 F 2
2 3104636.00 3043031 T 1 5165912.89 3049029 F 2
2 3104636.00 3043031 T 1 4723818.80 0039037 F 2
2 3104636.00 3043031 T 1 5184496.67 2055035 F 2
2 3104636.00 3043031 T 1 3269984.00 1055025 F 2
2 3104636.00 3043031 T 1 3052783.50 3033023 T 2
2 3104636.00 3043031 T 1 4694859.20 3041033 F 2
2 3104636.00 3043031 T 1 4715508.00 1055037 F 2
2 3104636.00 3043031 T 1 4710736.40 1039031 F 2
2 3104636.00 3043031 T 1 4703583.60 2037037 F 2
2 3104636.00 3043031 T 1 4707436.00 1029021 F 2
2 3104636.00 3043031 T 1 3651429.33 1053019 F 2
2 3104636.00 3043031 T 1 3102618.75 3049023 F 2
2 3104636.00 3043031 T 1 4714140.40 2035031 F 2
2 3104636.00 3043031 T 1 5165912.89 3049029 F 2
2 3104636.00 3043031 T 1 4696081.20 3045033 F 2
2 3104636.00 3043031 T 1 4397016.00 3029027 F 2
2 3104636.00 3043031 T 1 3261811.60 1043027 F 2
2 3104636.00 3043031 T 1 1845320.40 3047035 F 2
2 3104636.00 3043031 T 1 4725922.80 1047017 F 2
2 3104636.00 3043031 T 1 5549198.36 3051023 F 2
2 3104636.00 3043031 T 1 4710048.40 2039029 F 2
2 3104636.00 3043031 T 1 4695333.20 3031045 F 2
2 3104636.00 3043031 T 1 4721919.60 1043037 F 2
2 3104636.00 3043031 T 1 4723678.40 0039041 F 2
2 3104636.00 3043031 T 1 4728787.20 1047039 F 2
2 3104636.00 3043031 T 1 5186479.11 0033033 F 2
2 3104636.00 3043031 T 1 3930669.00 3033041 F 2
2 3104636.00 3043031 T 1 4720612.40 1051031 F 2
2 3104636.00 3043031 T 1 1623896.33 3033019 F 2
