Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 3625044.55 3019035 T 2 4677812.40 0019039 F 3
1 3625044.55 3019035 T 2 3053798.50 3027039 F 3
1 3625044.55 3019035 T 2 3626126.55 3011033 F 3
1 3625044.55 3019035 T 2 4678147.20 1029033 F 3
1 3625044.55 3019035 T 2 3483627.43 3013039 F 3
1 3625044.55 3019035 T 2 4617706.80 3021035 F 3
1 3625044.55 3019035 T 2 3631033.82 3023037 F 3
1 3625044.55 3019035 T 2 3157214.00 3017037 F 3
1 3625044.55 3019035 T 2 3052427.00 3031023 F 3
1 3625044.55 3019035 T 2 4668511.60 0027029 F 3
1 3625044.55 3019035 T 2 3629837.64 3027043 F 3
1 3625044.55 3019035 T 2 4665172.00 2013043 F 3
1 3625044.55 3019035 T 2 4681873.60 2021041 F 3
1 3625044.55 3019035 T 2 4678895.20 2013037 F 3
1 3625044.55 3019035 T 2 4656860.00 3005033 F 3
1 3625044.55 3019035 T 2 4345448.44 3017027 F 3
1 3625044.55 3019035 T 2 4672125.20 1017023 F 3
1 3625044.55 3019035 T 2 3676886.15 3023041 F 3
1 3625044.55 3019035 T 2 3627385.27 3019027 F 3
1 3625044.55 3019035 T 2 4658611.20 3033047 F 3
1 3625044.55 3019035 T 2 4673240.40 2006033 F 3
1 3625044.55 3019035 T 2 4617706.80 3021035 F 3
1 3625044.55 3019035 T 2 3629252.73 3027031 F 3
1 3625044.55 3019035 T 2 3628828.00 3023039 F 3
1 3625044.55 3019035 T 2 3631852.18 3031035 F 3
1 3625044.55 3019035 T 2 1616027.67 0037051 F 3
1 3625044.55 3019035 T 2 3629472.55 3003045 F 3
1 3625044.55 3019035 T 2 3307172.60 3017029 F 3
1 3625044.55 3019035 T 2 4357600.67 2021039 F 3
1 3625044.55 3019035 T 2 4656216.80 3025031 F 3
1 3625044.55 3019035 T 2 3242059.60 3027027 F 3
1 3625044.55 3019035 T 2 3627920.36 3013035 F 3
1 3625044.55 3019035 T 2 3632709.09 3029041 F 3
1 3625044.55 3019035 T 2 3625881.09 3013037 F 3
1 3625044.55 3019035 T 2 3626687.64 3019023 F 3
1 3625044.55 3019035 T 2 3628828.00 3023039 F 3
1 3625044.55 3019035 T 2 4675439.20 0015033 F 3
1 3625044.55 3019035 T 2 3627920.36 3013035 F 3
1 3625044.55 3019035 T 2 4675157.60 2017031 F 3
1 3625044.55 3019035 T 2 3303247.20 3017019 F 3
1 3625044.55 3019035 T 2 3063640.00 2037035 F 3
1 3625044.55 3019035 T 2 3063771.75 0017047 F 3
1 3625044.55 3019035 T 2 3622501.64 3035029 T 3
1 3625044.55 3019035 T 2 3930836.00 3027047 F 3
1 3625044.55 3019035 T 2 4653607.20 3027037 F 3
1 3625044.55 3019035 T 2 3157214.00 3017037 F 3
1 3625044.55 3019035 T 2 4672318.80 2015029 F 3
1 3625044.55 3019035 T 2 3626126.55 3011033 F 3
1 3625044.55 3019035 T 2 4657254.40 3009045 F 3
1 3625044.55 3019035 T 2 3629442.18 3013049 F 3
1 3625044.55 3019035 T 2 3626327.64 3017041 F 3
1 3625044.55 3019035 T 2 4676176.00 0021009 F 3
1 3625044.55 3019035 T 2 4674773.20 0023027 F 3
1 3625044.55 3019035 T 2 3629482.00 3019033 F 3
1 3625044.55 3019035 T 2 3631033.82 3023037 F 3
1 3625044.55 3019035 T 2 3629298.18 3015039 F 3
1 3625044.55 3019035 T 2 4675435.20 0019037 F 3
1 3625044.55 3019035 T 2 3629252.73 3027031 F 3
1 3625044.55 3019035 T 2 4658036.40 3005053 F 3
1 3625044.55 3019035 T 2 3628084.55 3021045 F 3
1 3625044.55 3019035 T 2 3629298.18 3015039 F 3
1 3625044.55 3019035 T 2 3628054.36 3019021 F 3
1 3625044.55 3019035 T 2 4675535.60 2027039 F 3
1 3625044.55 3019035 T 2 3626126.55 3011033 F 3
1 3625044.55 3019035 T 2 4676324.00 0019041 F 3
1 3625044.55 3019035 T 2 3625881.09 3013037 F 3
1 3625044.55 3019035 T 2 4676268.00 0015035 F 3
1 3625044.55 3019035 T 2 4635580.80 1033041 F 3
1 3625044.55 3019035 T 2 3629482.00 3019033 F 3
1 3625044.55 3019035 T 2 4635713.60 1027045 F 3
1 3625044.55 3019035 T 2 4669789.20 1013029 F 3
1 3625044.55 3019035 T 2 3629322.73 3009035 F 3
1 3626806.36 3029031 T 2 3481132.71 3027029 F 3
1 3626806.36 3029031 T 2 3052826.50 3033045 F 3
1 3626806.36 3029031 T 2 3050907.00 3035037 F 3
1 3626806.36 3029031 T 2 3629558.00 3023027 T 3
1 3626806.36 3029031 T 2 3629153.09 3029029 F 3
1 3626806.36 3029031 T 2 3628444.36 3029049 F 3
1 3626806.36 3029031 T 2 3242059.60 3027027 F 3
1 3626806.36 3029031 T 2 3627755.64 3017045 F 3
1 3626806.36 3029031 T 2 3630256.00 3019039 F 3
1 3626806.36 3029031 T 2 3242059.60 3027027 F 3
1 3626806.36 3029031 T 2 3258580.80 0033025 F 3
1 3626806.36 3029031 T 2 3628828.00 3023039 F 3
1 3626806.36 3029031 T 2 4676005.20 1011023 F 3
1 3626806.36 3029031 T 2 3049638.50 3029023 F 3
1 3626806.36 3029031 T 2 3627398.00 3027023 F 3
1 3626806.36 3029031 T 2 3640622.18 2021031 F 3
1 3626806.36 3029031 T 2 3047648.75 3029037 T 3
1 3626806.36 3029031 T 2 457097.60 3037023 F 3
1 3626806.36 3029031 T 2 4670997.60 1027037 F 3
1 3626806.36 3029031 T 2 3623071.45 3021013 F 3
1 3626806.36 3029031 T 2 4675949.20 1031023 F 3
1 3626806.36 3029031 T 2 3986973.75 1033045 F 3
1 3626806.36 3029031 T 2 3625569.27 3037047 F 3
1 3626806.36 3029031 T 2 3626806.36 3029031 T 3
1 3626806.36 3029031 T 2 3625973.45 3006027 F 3
1 3626806.36 3029031 T 2 3306564.40 3017031 F 3
1 3626806.36 3029031 T 2 4677501.20 2037037 F 3
1 3626806.36 3029031 T 2 457641.60 3033037 F 3
1 3626806.36 3029031 T 2 3480627.14 3029025 F 3
1 3626806.36 3029031 T 2 4659387.20 3021037 F 3
1 3626806.36 3029031 T 2 4674304.80 0039031 F 3
1 3626806.36 3029031 T 2 4657601.60 3029035 T 3
1 3626806.36 3029031 T 2 3047715.00 3043027 T 3
1 3626806.36 3029031 T 2 4680936.40 2019031 F 3
1 3626806.36 3029031 T 2 4667465.60 1027031 F 3
1 3626806.36 3029031 T 2 3625044.55 3019035 T 3
1 3626806.36 3029031 T 2 4669666.00 0027035 F 3
1 3626806.36 3029031 T 2 3630260.36 3019043 F 3
1 3622501.64 3035029 T 3 3154013.08 3033025 F 4
1 3622501.64 3035029 T 3 3230016.00 3033007 T 4
1 3622501.64 3035029 T 3 3937246.33 3045049 F 4
1 3622501.64 3035029 T 3 3479378.43 3033023 T 4
1 3622501.64 3035029 T 3 3051229.50 3043023 F 4
1 3622501.64 3035029 T 3 3676796.15 3017021 F 4
1 3622501.64 3035029 T 3 3954206.67 1035017 F 4
1 3622501.64 3035029 T 3 2950952.86 3043015 T 4
1 3622501.64 3035029 T 3 3686863.23 2039025 F 4
1 3622501.64 3035029 T 3 3950138.67 2027007 F 4
1 3622501.64 3035029 T 3 3559067.56 3043011 F 4
1 3622501.64 3035029 T 3 2819692.67 3033021 F 4
1 3622501.64 3035029 T 3 3957106.33 1021011 F 4
1 3622501.64 3035029 T 3 3939848.67 3027045 F 4
1 3622501.64 3035029 T 3 2769362.89 3033015 F 4
1 3622501.64 3035029 T 3 458486.00 3033043 T 4
1 3622501.64 3035029 T 3 3676886.15 3023041 F 4
1 3622501.64 3035029 T 3 1936458.40 3055019 T 4
1 3622501.64 3035029 T 3 3953961.00 1049035 F 4
1 3622501.64 3035029 T 3 3675718.92 3023051 F 4
1 1609510.67 3049015 T 3 459927.60 3041043 T 4
1 1609510.67 3049015 T 3 2382027.09 3049005 T 4
1 1609510.67 3049015 T 3 2378082.36 3047009 F 4
1 1609510.67 3049015 T 3 2379132.18 3047005 F 4
1 1609510.67 3049015 T 3 3257652.80 1035011 F 4
